SurveyID,MEPSID,ServiceID,SurveyReturnedYear,SurveyReturnedMonth,CompletedSurvey,TotalSurvey
26,12,3,2013,5,16,21
26,12,4,2013,5,20,20
26,13,1,2013,5,19,59
26,13,2,2013,5,52,55
26,13,3,2013,5,0,53
26,13,4,2013,5,13,22
26,14,1,2013,5,0,64
26,14,2,2013,5,40,45
26,14,3,2013,5,13,30
26,14,4,2013,5,19,20
26,17,1,2013,5,39,206
26,17,2,2013,5,42,93
26,17,3,2013,5,36,72
26,17,4,2013,5,63,68
26,20,1,2013,5,0,192
26,20,2,2013,5,111,127
26,20,3,2013,5,6,77
26,20,4,2013,5,54,62
26,21,1,2013,5,6,52
26,21,2,2013,5,17,24
26,21,3,2013,5,18,33
26,21,4,2013,5,13,14
26,22,1,2013,5,41,101
26,22,2,2013,5,66,71
26,22,3,2013,5,32,49
26,22,4,2013,5,27,35
26,23,1,2013,5,1,128
26,23,2,2013,5,66,78
26,23,3,2013,5,46,51
26,23,4,2013,5,15,41
26,24,1,2013,5,12,143
26,24,2,2013,5,49,61
26,24,3,2013,5,30,39
26,24,4,2013,5,34,47
26,25,1,2013,5,90,203
26,25,2,2013,5,154,166
26,25,3,2013,5,60,64
26,25,4,2013,5,64,71
26,26,1,2013,5,16,66
26,26,2,2013,5,45,47
26,26,3,2013,5,35,38
26,26,4,2013,5,30,33
26,27,1,2013,5,41,54
26,27,2,2013,5,37,40
26,27,3,2013,5,35,57
26,27,4,2013,5,0,29
26,28,1,2013,5,52,164
26,28,2,2013,5,52,58
26,28,3,2013,5,26,50
26,28,4,2013,5,0,59
26,29,1,2013,5,56,71
26,29,2,2013,5,62,67
26,29,3,2013,5,36,37
26,29,4,2013,5,27,29
26,30,1,2013,5,0,55
26,30,2,2013,5,1,14
26,30,3,2013,5,6,7
26,30,4,2013,5,8,14
26,31,1,2013,5,138,172
26,31,2,2013,5,64,74
26,31,3,2013,5,47,54
26,31,4,2013,5,25,37
26,32,1,2013,5,0,156
26,32,2,2013,5,135,153
26,32,3,2013,5,42,60
26,32,4,2013,5,3,31
26,36,1,2013,5,22,23
26,36,2,2013,5,11,16
26,36,3,2013,5,14,16
26,36,4,2013,5,13,19
26,37,1,2013,5,0,19
26,37,2,2013,5,0,21
26,37,3,2013,5,15,15
26,37,4,2013,5,14,18
26,38,1,2013,5,134,146
26,38,2,2013,5,104,113
26,38,3,2013,5,50,106
26,38,4,2013,5,55,69
26,39,1,2013,5,45,99
26,39,2,2013,5,30,71
26,39,3,2013,5,64,71
26,39,4,2013,5,0,41
26,40,1,2013,5,1,41
26,40,2,2013,5,18,20
26,40,3,2013,5,13,14
26,40,4,2013,5,0,17
26,41,1,2013,5,130,154
26,41,2,2013,5,103,110
26,41,3,2013,5,85,106
26,41,4,2013,5,0,46
26,42,1,2013,5,35,44
26,42,2,2013,5,15,17
26,42,3,2013,5,0,11
26,42,4,2013,5,21,21
26,43,1,2013,5,40,83
26,43,2,2013,5,57,64
26,43,3,2013,5,90,102
26,43,4,2013,5,37,51
26,44,1,2013,5,28,51
26,44,2,2013,5,28,32
26,44,3,2013,5,13,17
26,44,4,2013,5,5,10
26,45,1,2013,5,24,38
26,45,2,2013,5,39,44
26,45,3,2013,5,3,30
26,45,4,2013,5,17,19
26,46,1,2013,5,49,69
26,46,2,2013,5,25,74
26,46,3,2013,5,1,35
26,46,4,2013,5,20,34
26,47,1,2013,5,5,64
26,47,2,2013,5,33,60
26,47,3,2013,5,56,58
26,47,4,2013,5,0,45
26,48,1,2013,5,75,109
26,48,2,2013,5,0,132
26,48,3,2013,5,84,87
26,48,4,2013,5,35,83
26,49,1,2013,5,24,50
26,49,2,2013,5,8,39
26,49,3,2013,5,6,27
26,49,4,2013,5,41,43
26,50,1,2013,5,1,72
26,50,2,2013,5,47,54
26,50,3,2013,5,45,59
26,50,4,2013,5,13,27
26,54,1,2013,5,19,118
26,54,2,2013,5,62,74
26,54,3,2013,5,99,119
26,54,4,2013,5,9,49
26,56,1,2013,5,54,111
26,56,2,2013,5,58,72
26,56,3,2013,5,73,76
26,56,4,2013,5,0,44
26,57,1,2013,5,110,120
26,57,2,2013,5,80,89
26,57,3,2013,5,34,50
26,57,4,2013,5,11,59
26,58,1,2013,5,17,26
26,58,2,2013,5,0,31
26,58,3,2013,5,0,41
26,58,4,2013,5,13,24
26,59,1,2013,5,32,72
26,59,2,2013,5,58,63
26,59,3,2013,5,59,65
26,59,4,2013,5,19,34
26,60,1,2013,5,0,7
26,60,2,2013,5,12,13
26,60,3,2013,5,18,19
26,60,4,2013,5,5,7
26,61,1,2013,5,0,102
26,61,2,2013,5,48,59
26,61,3,2013,5,79,84
26,61,4,2013,5,35,47
26,62,1,2013,5,90,104
26,62,2,2013,5,39,53
26,62,3,2013,5,50,68
26,62,4,2013,5,27,52
26,63,1,2013,5,0,41
26,63,2,2013,5,29,34
26,63,3,2013,5,31,43
26,63,4,2013,5,19,22
26,64,1,2013,5,12,14
26,64,2,2013,5,22,22
26,64,3,2013,5,19,21
26,64,4,2013,5,4,16
26,65,1,2013,5,9,14
26,65,2,2013,5,4,9
26,65,3,2013,5,25,30
26,65,4,2013,5,10,10
26,66,1,2013,5,59,92
26,66,2,2013,5,64,69
26,66,3,2013,5,31,81
26,66,4,2013,5,25,61
26,67,1,2013,5,8,108
26,67,2,2013,5,134,195
26,67,3,2013,5,17,87
26,67,4,2013,5,27,33
26,70,1,2013,5,0,18
26,70,2,2013,5,33,43
26,70,3,2013,5,0,16
26,70,4,2013,5,6,6
26,71,1,2013,5,18,24
26,71,2,2013,5,6,8
26,71,3,2013,5,11,12
26,71,4,2013,5,7,8
26,72,1,2013,5,88,167
26,72,2,2013,5,83,85
26,72,3,2013,5,18,74
26,72,4,2013,5,60,77
26,73,1,2013,5,6,53
26,73,2,2013,5,0,20
26,73,3,2013,5,4,26
26,73,4,2013,5,5,7
26,74,1,2013,5,51,264
26,74,2,2013,5,0,138
26,74,3,2013,5,39,168
26,74,4,2013,5,49,67
26,75,1,2013,5,0,96
26,75,2,2013,5,0,104
26,75,3,2013,5,0,85
26,75,4,2013,5,34,46
26,76,1,2013,5,55,137
26,76,2,2013,5,86,107
26,76,3,2013,5,16,77
26,76,4,2013,5,0,57
26,77,1,2013,5,58,76
26,77,2,2013,5,51,57
26,77,3,2013,5,33,44
26,77,4,2013,5,10,55
26,78,1,2013,5,0,71
26,78,2,2013,5,0,23
26,78,3,2013,5,13,29
26,78,4,2013,5,1,54
26,79,1,2013,5,0,82
26,79,2,2013,5,6,52
26,79,3,2013,5,24,46
26,79,4,2013,5,37,46
26,80,1,2013,5,31,36
26,80,2,2013,5,16,20
26,80,3,2013,5,20,21
26,80,4,2013,5,16,17
26,81,1,2013,5,3,17
26,81,2,2013,5,10,10
26,81,3,2013,5,0,9
26,81,4,2013,5,0,4
26,1,1,2013,6,12,38
26,1,2,2013,6,27,27
26,1,3,2013,6,32,49
26,1,4,2013,6,15,18
26,2,1,2013,6,0,115
26,2,2,2013,6,36,84
26,2,3,2013,6,86,97
26,2,4,2013,6,7,38
26,3,1,2013,6,49,68
26,3,2,2013,6,40,47
26,3,3,2013,6,22,56
26,3,4,2013,6,33,37
26,4,1,2013,6,16,28
26,4,2,2013,6,13,28
26,4,3,2013,6,4,24
26,4,4,2013,6,9,9
26,5,1,2013,6,104,206
26,5,2,2013,6,0,156
26,5,3,2013,6,0,133
26,5,4,2013,6,0,24
26,6,1,2013,6,57,77
26,6,2,2013,6,50,59
26,6,3,2013,6,0,68
26,6,4,2013,6,5,54
26,10,1,2013,6,25,106
26,10,2,2013,6,49,57
26,10,3,2013,6,0,50
26,10,4,2013,6,25,29
26,11,1,2013,6,30,44
26,11,2,2013,6,21,42
26,11,3,2013,6,0,50
26,11,4,2013,6,5,50
26,12,1,2013,6,39,57
26,12,2,2013,6,32,33
26,12,3,2013,6,23,30
26,12,4,2013,6,14,15
26,13,1,2013,6,28,54
26,13,2,2013,6,36,40
26,13,3,2013,6,0,55
26,13,4,2013,6,19,26
26,14,1,2013,6,0,48
26,14,2,2013,6,34,35
26,14,3,2013,6,10,31
26,14,4,2013,6,20,23
26,17,1,2013,6,1,204
26,17,2,2013,6,49,82
26,17,3,2013,6,38,89
26,17,4,2013,6,45,51
26,20,1,2013,6,0,178
26,20,2,2013,6,74,99
26,20,3,2013,6,0,106
26,20,4,2013,6,30,49
26,21,1,2013,6,0,46
26,21,2,2013,6,12,13
26,21,3,2013,6,8,23
26,21,4,2013,6,17,20
26,22,1,2013,6,13,94
26,22,2,2013,6,56,72
26,22,3,2013,6,52,67
26,22,4,2013,6,26,35
26,23,1,2013,6,0,115
26,23,2,2013,6,62,75
26,23,3,2013,6,85,97
26,23,4,2013,6,0,32
26,24,1,2013,6,8,123
26,24,2,2013,6,49,59
26,24,3,2013,6,27,52
26,24,4,2013,6,19,39
26,25,1,2013,6,31,143
26,25,2,2013,6,130,142
26,25,3,2013,6,63,68
26,25,4,2013,6,70,77
26,26,1,2013,6,22,63
26,26,2,2013,6,52,54
26,26,3,2013,6,28,28
26,26,4,2013,6,41,43
26,27,1,2013,6,35,44
26,27,2,2013,6,44,50
26,27,3,2013,6,28,54
26,27,4,2013,6,0,26
26,28,1,2013,6,99,160
26,28,2,2013,6,51,57
26,28,3,2013,6,58,67
26,28,4,2013,6,32,73
26,29,1,2013,6,59,60
26,29,2,2013,6,63,67
26,29,3,2013,6,43,48
26,29,4,2013,6,16,22
26,30,1,2013,6,0,70
26,30,2,2013,6,3,17
26,30,3,2013,6,8,17
26,30,4,2013,6,8,10
26,31,1,2013,6,118,157
26,31,2,2013,6,61,71
26,31,3,2013,6,56,60
26,31,4,2013,6,35,38
26,32,1,2013,6,1,150
26,32,2,2013,6,104,120
26,32,3,2013,6,48,65
26,32,4,2013,6,4,43
26,36,1,2013,6,25,31
26,36,2,2013,6,15,17
26,36,3,2013,6,13,15
26,36,4,2013,6,5,13
26,37,1,2013,6,0,21
26,37,2,2013,6,0,16
26,37,3,2013,6,18,21
26,37,4,2013,6,10,10
26,38,1,2013,6,114,133
26,38,2,2013,6,93,111
26,38,3,2013,6,58,111
26,38,4,2013,6,66,87
26,39,1,2013,6,39,84
26,39,2,2013,6,33,84
26,39,3,2013,6,71,77
26,39,4,2013,6,0,46
26,40,1,2013,6,17,34
26,40,2,2013,6,11,15
26,40,3,2013,6,13,16
26,40,4,2013,6,0,18
26,41,1,2013,6,98,155
26,41,2,2013,6,119,132
26,41,3,2013,6,66,87
26,41,4,2013,6,0,51
26,42,1,2013,6,30,35
26,42,2,2013,6,16,22
26,42,3,2013,6,12,15
26,42,4,2013,6,12,13
26,43,1,2013,6,44,75
26,43,2,2013,6,55,55
26,43,3,2013,6,82,94
26,43,4,2013,6,33,47
26,44,1,2013,6,14,50
26,44,2,2013,6,24,35
26,44,3,2013,6,11,18
26,44,4,2013,6,10,18
26,45,1,2013,6,34,40
26,45,2,2013,6,34,41
26,45,3,2013,6,6,31
26,45,4,2013,6,17,21
26,46,1,2013,6,28,61
26,46,2,2013,6,0,72
26,46,3,2013,6,0,43
26,46,4,2013,6,31,35
26,47,1,2013,6,8,90
26,47,2,2013,6,36,56
26,47,3,2013,6,62,74
26,47,4,2013,6,0,36
26,48,1,2013,6,138,159
26,48,2,2013,6,0,152
26,48,3,2013,6,90,109
26,48,4,2013,6,35,70
26,49,1,2013,6,15,38
26,49,2,2013,6,1,46
26,49,3,2013,6,0,29
26,49,4,2013,6,26,28
26,50,1,2013,6,0,50
26,50,2,2013,6,54,60
26,50,3,2013,6,57,62
26,50,4,2013,6,6,38
26,54,1,2013,6,0,113
26,54,2,2013,6,37,67
26,54,3,2013,6,92,104
26,54,4,2013,6,1,45
26,56,1,2013,6,53,99
26,56,2,2013,6,50,71
26,56,3,2013,6,61,66
26,56,4,2013,6,0,37
26,57,1,2013,6,99,110
26,57,2,2013,6,84,90
26,57,3,2013,6,36,47
26,57,4,2013,6,22,40
26,58,1,2013,6,25,31
26,58,2,2013,6,15,33
26,58,3,2013,6,0,39
26,58,4,2013,6,12,14
26,59,1,2013,6,46,67
26,59,2,2013,6,61,71
26,59,3,2013,6,66,90
26,59,4,2013,6,12,19
26,60,1,2013,6,0,10
26,60,2,2013,6,12,13
26,60,3,2013,6,23,25
26,60,4,2013,6,12,13
26,61,1,2013,6,0,90
26,61,2,2013,6,47,69
26,61,3,2013,6,52,80
26,61,4,2013,6,36,41
26,62,1,2013,6,78,84
26,62,2,2013,6,57,76
26,62,3,2013,6,61,80
26,62,4,2013,6,17,33
26,63,1,2013,6,0,41
26,63,2,2013,6,26,33
26,63,3,2013,6,31,34
26,63,4,2013,6,16,16
26,64,1,2013,6,18,22
26,64,2,2013,6,15,17
26,64,3,2013,6,22,29
26,64,4,2013,6,11,13
26,65,1,2013,6,12,14
26,65,2,2013,6,3,16
26,65,3,2013,6,34,37
26,65,4,2013,6,8,8
26,66,1,2013,6,65,100
26,66,2,2013,6,82,92
26,66,3,2013,6,18,84
26,66,4,2013,6,22,53
26,67,1,2013,6,0,93
26,67,2,2013,6,133,160
26,67,3,2013,6,18,87
26,67,4,2013,6,19,26
26,70,1,2013,6,0,16
26,70,2,2013,6,42,46
26,70,3,2013,6,0,21
26,70,4,2013,6,10,14
26,71,1,2013,6,14,16
26,71,2,2013,6,5,12
26,71,3,2013,6,16,16
26,71,4,2013,6,12,12
26,72,1,2013,6,95,183
26,72,2,2013,6,86,92
26,72,3,2013,6,0,78
26,72,4,2013,6,48,55
26,73,1,2013,6,12,27
26,73,2,2013,6,0,20
26,73,3,2013,6,13,23
26,73,4,2013,6,10,10
26,74,1,2013,6,37,269
26,74,2,2013,6,0,166
26,74,3,2013,6,63,152
26,74,4,2013,6,20,72
26,75,1,2013,6,0,88
26,75,2,2013,6,13,119
26,75,3,2013,6,0,95
26,75,4,2013,6,32,36
26,76,1,2013,6,63,152
26,76,2,2013,6,73,94
26,76,3,2013,6,6,84
26,76,4,2013,6,0,52
26,77,1,2013,6,48,70
26,77,2,2013,6,57,65
26,77,3,2013,6,58,69
26,77,4,2013,6,0,34
26,78,1,2013,6,0,57
26,78,2,2013,6,0,22
26,78,3,2013,6,15,31
26,78,4,2013,6,0,31
26,79,1,2013,6,0,79
26,79,2,2013,6,18,70
26,79,3,2013,6,2,64
26,79,4,2013,6,27,32
26,80,1,2013,6,37,40
26,80,2,2013,6,12,27
26,80,3,2013,6,28,30
26,80,4,2013,6,18,18
26,81,1,2013,6,0,20
26,81,2,2013,6,13,14
26,81,3,2013,6,0,11
26,81,4,2013,6,0,15
26,1,1,2013,7,20,41
26,1,2,2013,7,31,34
26,1,3,2013,7,34,58
26,1,4,2013,7,26,26
26,2,1,2013,7,1,113
26,2,2,2013,7,44,66
26,2,3,2013,7,66,92
26,2,4,2013,7,7,34
26,3,1,2013,7,39,67
26,3,2,2013,7,34,41
26,3,3,2013,7,27,50
26,3,4,2013,7,8,14
26,4,1,2013,7,17,27
26,4,2,2013,7,8,28
26,4,3,2013,7,3,20
26,4,4,2013,7,10,11
26,5,1,2013,7,87,184
26,5,2,2013,7,0,140
26,5,3,2013,7,0,133
26,5,4,2013,7,0,32
26,6,1,2013,7,28,68
26,6,2,2013,7,44,71
26,6,3,2013,7,0,52
26,6,4,2013,7,0,51
26,10,1,2013,7,0,91
26,10,2,2013,7,44,51
26,10,3,2013,7,0,55
26,10,4,2013,7,32,33
26,11,1,2013,7,47,53
26,11,2,2013,7,35,44
26,11,3,2013,7,0,38
26,11,4,2013,7,7,30
26,12,1,2013,7,33,46
26,12,2,2013,7,29,30
26,12,3,2013,7,21,27
26,12,4,2013,7,18,21
26,13,1,2013,7,14,76
26,13,2,2013,7,38,40
26,13,3,2013,7,0,48
26,13,4,2013,7,15,24
26,14,1,2013,7,0,55
26,14,2,2013,7,29,31
26,14,3,2013,7,2,32
26,14,4,2013,7,16,20
26,17,1,2013,7,0,189
26,17,2,2013,7,40,87
26,17,3,2013,7,24,86
26,17,4,2013,7,51,61
26,20,1,2013,7,0,177
26,20,2,2013,7,37,123
26,20,3,2013,7,0,68
26,20,4,2013,7,35,42
26,21,1,2013,7,0,48
26,21,2,2013,7,15,16
26,21,3,2013,7,1,24
26,21,4,2013,7,11,17
26,22,1,2013,7,3,97
26,22,2,2013,7,47,61
26,22,3,2013,7,23,32
26,22,4,2013,7,31,35
26,23,1,2013,7,0,96
26,23,2,2013,7,45,70
26,23,3,2013,7,65,77
26,23,4,2013,7,0,26
26,24,1,2013,7,10,130
26,24,2,2013,7,50,56
26,24,3,2013,7,5,41
26,24,4,2013,7,30,39
26,25,1,2013,7,31,165
26,25,2,2013,7,168,178
26,25,3,2013,7,57,61
26,25,4,2013,7,51,64
26,26,1,2013,7,9,52
26,26,2,2013,7,41,42
26,26,3,2013,7,25,27
26,26,4,2013,7,23,26
26,27,1,2013,7,30,42
26,27,2,2013,7,29,34
26,27,3,2013,7,19,62
26,27,4,2013,7,0,28
26,28,1,2013,7,93,150
26,28,2,2013,7,50,56
26,28,3,2013,7,44,51
26,28,4,2013,7,1,55
26,29,1,2013,7,56,74
26,29,2,2013,7,59,65
26,29,3,2013,7,32,37
26,29,4,2013,7,27,35
26,30,1,2013,7,0,45
26,30,2,2013,7,1,16
26,30,3,2013,7,1,13
26,30,4,2013,7,8,11
26,31,1,2013,7,131,159
26,31,2,2013,7,63,75
26,31,3,2013,7,40,41
26,31,4,2013,7,30,38
26,32,1,2013,7,0,149
26,32,2,2013,7,129,165
26,32,3,2013,7,35,52
26,32,4,2013,7,4,37
26,36,1,2013,7,26,28
26,36,2,2013,7,20,21
26,36,3,2013,7,13,15
26,36,4,2013,7,2,5
26,37,1,2013,7,0,15
26,37,2,2013,7,0,23
26,37,3,2013,7,20,25
26,37,4,2013,7,10,11
26,38,1,2013,7,165,195
26,38,2,2013,7,104,122
26,38,3,2013,7,51,120
26,38,4,2013,7,51,69
26,39,1,2013,7,35,84
26,39,2,2013,7,9,75
26,39,3,2013,7,68,80
26,39,4,2013,7,0,53
26,40,1,2013,7,4,32
26,40,2,2013,7,22,26
26,40,3,2013,7,18,18
26,40,4,2013,7,0,22
26,41,1,2013,7,78,141
26,41,2,2013,7,134,151
26,41,3,2013,7,53,84
26,41,4,2013,7,0,46
26,42,1,2013,7,26,35
26,42,2,2013,7,10,13
26,42,3,2013,7,0,12
26,42,4,2013,7,13,14
26,43,1,2013,7,24,106
26,43,2,2013,7,54,60
26,43,3,2013,7,59,76
26,43,4,2013,7,36,47
26,44,1,2013,7,23,55
26,44,2,2013,7,28,30
26,44,3,2013,7,10,18
26,44,4,2013,7,4,8
26,45,1,2013,7,48,51
26,45,2,2013,7,29,32
26,45,3,2013,7,0,17
26,45,4,2013,7,6,13
26,46,1,2013,7,0,70
26,46,2,2013,7,0,84
26,46,3,2013,7,0,33
26,46,4,2013,7,14,23
26,47,1,2013,7,0,64
26,47,2,2013,7,29,49
26,47,3,2013,7,23,63
26,47,4,2013,7,3,36
26,48,1,2013,7,87,156
26,48,2,2013,7,0,138
26,48,3,2013,7,19,78
26,48,4,2013,7,54,65
26,49,1,2013,7,4,37
26,49,2,2013,7,0,55
26,49,3,2013,7,0,12
26,49,4,2013,7,26,27
26,50,1,2013,7,25,72
26,50,2,2013,7,36,47
26,50,3,2013,7,45,49
26,50,4,2013,7,18,40
26,54,1,2013,7,6,108
26,54,2,2013,7,39,76
26,54,3,2013,7,78,85
26,54,4,2013,7,0,40
26,56,1,2013,7,38,89
26,56,2,2013,7,41,58
26,56,3,2013,7,51,53
26,56,4,2013,7,0,38
26,57,1,2013,7,66,78
26,57,2,2013,7,58,71
26,57,3,2013,7,34,38
26,57,4,2013,7,25,34
26,58,1,2013,7,27,36
26,58,2,2013,7,2,34
26,58,3,2013,7,0,30
26,58,4,2013,7,2,14
26,59,1,2013,7,45,62
26,59,2,2013,7,64,68
26,59,3,2013,7,48,55
26,59,4,2013,7,21,32
26,60,1,2013,7,3,13
26,60,2,2013,7,12,12
26,60,3,2013,7,19,20
26,60,4,2013,7,14,15
26,61,1,2013,7,0,108
26,61,2,2013,7,60,73
26,61,3,2013,7,39,58
26,61,4,2013,7,28,43
26,62,1,2013,7,86,98
26,62,2,2013,7,36,69
26,62,3,2013,7,36,63
26,62,4,2013,7,28,37
26,63,1,2013,7,0,38
26,63,2,2013,7,32,42
26,63,3,2013,7,31,34
26,63,4,2013,7,20,21
26,64,1,2013,7,25,26
26,64,2,2013,7,16,17
26,64,3,2013,7,19,23
26,64,4,2013,7,11,20
26,65,1,2013,7,23,28
26,65,2,2013,7,0,9
26,65,3,2013,7,27,30
26,65,4,2013,7,10,11
26,66,1,2013,7,54,122
26,66,2,2013,7,70,81
26,66,3,2013,7,0,75
26,66,4,2013,7,34,62
26,67,1,2013,7,2,103
26,67,2,2013,7,134,171
26,67,3,2013,7,31,61
26,67,4,2013,7,14,19
26,70,1,2013,7,0,18
26,70,2,2013,7,27,36
26,70,3,2013,7,0,18
26,70,4,2013,7,6,11
26,71,1,2013,7,23,25
26,71,2,2013,7,3,11
26,71,3,2013,7,10,10
26,71,4,2013,7,9,9
26,72,1,2013,7,82,174
26,72,2,2013,7,83,87
26,72,3,2013,7,28,84
26,72,4,2013,7,52,60
26,73,1,2013,7,12,51
26,73,2,2013,7,0,21
26,73,3,2013,7,6,16
26,73,4,2013,7,5,6
26,74,1,2013,7,15,272
26,74,2,2013,7,0,143
26,74,3,2013,7,60,161
26,74,4,2013,7,47,73
26,75,1,2013,7,6,108
26,75,2,2013,7,3,98
26,75,3,2013,7,0,71
26,75,4,2013,7,24,31
26,76,1,2013,7,87,149
26,76,2,2013,7,89,122
26,76,3,2013,7,1,66
26,76,4,2013,7,0,63
26,77,1,2013,7,60,73
26,77,2,2013,7,62,67
26,77,3,2013,7,51,55
26,77,4,2013,7,0,22
26,78,1,2013,7,0,68
26,78,2,2013,7,0,35
26,78,3,2013,7,17,35
26,78,4,2013,7,0,34
26,79,1,2013,7,12,102
26,79,2,2013,7,17,63
26,79,3,2013,7,0,45
26,79,4,2013,7,32,38
26,80,1,2013,7,35,37
26,80,2,2013,7,20,24
26,80,3,2013,7,19,19
26,80,4,2013,7,13,13
26,81,1,2013,7,0,19
26,81,2,2013,7,7,13
26,81,3,2013,7,0,9
26,81,4,2013,7,0,8
26,1,1,2013,8,30,37
26,1,2,2013,8,25,25
26,1,3,2013,8,26,40
26,1,4,2013,8,17,21
26,2,1,2013,8,0,127
26,2,2,2013,8,44,80
26,2,3,2013,8,0,99
26,2,4,2013,8,1,52
26,3,1,2013,8,4,81
26,3,2,2013,8,42,46
26,3,3,2013,8,13,49
26,3,4,2013,8,15,18
26,4,1,2013,8,22,37
26,4,2,2013,8,6,23
26,4,3,2013,8,0,29
26,4,4,2013,8,9,9
26,5,1,2013,8,126,211
26,5,2,2013,8,0,124
26,5,3,2013,8,0,141
26,5,4,2013,8,0,44
26,6,1,2013,8,40,61
26,6,2,2013,8,44,54
26,6,3,2013,8,0,72
26,6,4,2013,8,0,47
26,10,1,2013,8,24,85
26,10,2,2013,8,37,40
26,10,3,2013,8,0,66
26,10,4,2013,8,31,33
26,11,1,2013,8,49,54
26,11,2,2013,8,29,39
26,11,3,2013,8,0,35
26,11,4,2013,8,0,41
26,12,1,2013,8,35,48
26,12,2,2013,8,22,23
26,12,3,2013,8,11,19
26,12,4,2013,8,10,10
26,13,1,2013,8,62,78
26,13,2,2013,8,35,37
26,13,3,2013,8,0,43
26,13,4,2013,8,25,33
26,14,1,2013,8,0,62
26,14,2,2013,8,19,21
26,14,3,2013,8,0,22
26,14,4,2013,8,20,20
26,17,1,2013,8,0,230
26,17,2,2013,8,33,62
26,17,3,2013,8,21,72
26,17,4,2013,8,62,70
26,20,1,2013,8,0,254
26,20,2,2013,8,0,115
26,20,3,2013,8,0,81
26,20,4,2013,8,41,46
26,21,1,2013,8,0,39
26,21,2,2013,8,14,14
26,21,3,2013,8,13,26
26,21,4,2013,8,15,18
26,22,1,2013,8,63,129
26,22,2,2013,8,37,49
26,22,3,2013,8,26,57
26,22,4,2013,8,34,37
26,23,1,2013,8,0,103
26,23,2,2013,8,24,49
26,23,3,2013,8,52,64
26,23,4,2013,8,0,34
26,24,1,2013,8,0,132
26,24,2,2013,8,44,48
26,24,3,2013,8,14,42
26,24,4,2013,8,29,54
26,25,1,2013,8,19,181
26,25,2,2013,8,107,127
26,25,3,2013,8,57,63
26,25,4,2013,8,50,53
26,26,1,2013,8,12,67
26,26,2,2013,8,28,31
26,26,3,2013,8,25,26
26,26,4,2013,8,34,38
26,27,1,2013,8,38,50
26,27,2,2013,8,27,33
26,27,3,2013,8,11,49
26,27,4,2013,8,0,26
26,28,1,2013,8,96,159
26,28,2,2013,8,46,52
26,28,3,2013,8,54,56
26,28,4,2013,8,0,58
26,29,1,2013,8,28,72
26,29,2,2013,8,52,54
26,29,3,2013,8,31,34
26,29,4,2013,8,28,32
26,30,1,2013,8,0,70
26,30,2,2013,8,0,11
26,30,3,2013,8,0,12
26,30,4,2013,8,13,17
26,31,1,2013,8,136,161
26,31,2,2013,8,60,60
26,31,3,2013,8,35,49
26,31,4,2013,8,0,34
26,32,1,2013,8,0,160
26,32,2,2013,8,89,107
26,32,3,2013,8,38,52
26,32,4,2013,8,0,37
26,36,1,2013,8,38,39
26,36,2,2013,8,15,19
26,36,3,2013,8,9,10
26,36,4,2013,8,7,12
26,37,1,2013,8,0,22
26,37,2,2013,8,0,16
26,37,3,2013,8,15,16
26,37,4,2013,8,13,16
26,38,1,2013,8,173,195
26,38,2,2013,8,93,108
26,38,3,2013,8,43,116
26,38,4,2013,8,57,87
26,39,1,2013,8,32,79
26,39,2,2013,8,3,75
26,39,3,2013,8,58,64
26,39,4,2013,8,0,38
26,40,1,2013,8,0,44
26,40,2,2013,8,18,19
26,40,3,2013,8,13,14
26,40,4,2013,8,0,8
26,41,1,2013,8,32,152
26,41,2,2013,8,96,108
26,41,3,2013,8,45,65
26,41,4,2013,8,17,70
26,42,1,2013,8,25,33
26,42,2,2013,8,8,9
26,42,3,2013,8,0,11
26,42,4,2013,8,17,17
26,43,1,2013,8,2,92
26,43,2,2013,8,51,52
26,43,3,2013,8,72,81
26,43,4,2013,8,42,48
26,44,1,2013,8,13,46
26,44,2,2013,8,24,26
26,44,3,2013,8,9,18
26,44,4,2013,8,15,22
26,45,1,2013,8,54,63
26,45,2,2013,8,26,29
26,45,3,2013,8,0,16
26,45,4,2013,8,10,15
26,46,1,2013,8,1,73
26,46,2,2013,8,0,65
26,46,3,2013,8,0,40
26,46,4,2013,8,25,35
26,47,1,2013,8,4,79
26,47,2,2013,8,30,41
26,47,3,2013,8,2,64
26,47,4,2013,8,0,46
26,48,1,2013,8,100,151
26,48,2,2013,8,0,130
26,48,3,2013,8,61,64
26,48,4,2013,8,10,61
26,49,1,2013,8,1,43
26,49,2,2013,8,0,41
26,49,3,2013,8,0,9
26,49,4,2013,8,32,33
26,50,1,2013,8,29,68
26,50,2,2013,8,36,38
26,50,3,2013,8,25,47
26,50,4,2013,8,17,42
26,54,1,2013,8,30,105
26,54,2,2013,8,31,65
26,54,3,2013,8,74,82
26,54,4,2013,8,0,44
26,56,1,2013,8,85,117
26,56,2,2013,8,32,56
26,56,3,2013,8,51,55
26,56,4,2013,8,0,39
26,57,1,2013,8,100,106
26,57,2,2013,8,58,64
26,57,3,2013,8,29,40
26,57,4,2013,8,19,43
26,58,1,2013,8,28,34
26,58,2,2013,8,0,31
26,58,3,2013,8,0,47
26,58,4,2013,8,3,16
26,59,1,2013,8,48,64
26,59,2,2013,8,52,55
26,59,3,2013,8,46,48
26,59,4,2013,8,30,38
26,60,1,2013,8,2,13
26,60,2,2013,8,9,11
26,60,3,2013,8,27,29
